"from"	"to"	"weight"
"Cre10.g418600"	"Cre01.g024150"	0.0249004978764283
"Cre12.g534151"	"Cre08.g359650"	0.0248917572634365
"Cre02.g078831"	"Cre06.g280550"	0.0248914803316403
"Cre02.g103450"	"Cre03.g190700"	0.0248883635450297
"Cre16.g667450"	"Cre06.g282750"	0.024877864417526
"Cre06.g254650"	"Cre02.g098200"	0.0248760817774886
"Cre12.g514400"	"Cre06.g306300"	0.0248479834023346
"Cre12.g503800"	"Cre17.g730150"	0.0248410030237985
"Cre03.g160700"	"Cre14.g626100"	0.0248383425846252
"Cre13.g562400"	"Cre17.g720183"	0.0248353190263376
"Cre01.g008200"	"Cre10.g456851"	0.0248030837013956
"Cre06.g268600"	"Cre01.g038700"	0.0248014483373203
"Cre08.g364050"	"Cre09.g396065"	0.0247987069227783
"Cre06.g254650"	"Cre10.g459950"	0.0247888180401167
"Cre17.g709550"	"Cre06.g292650"	0.0247877045616346
"Cre06.g300600"	"Cre17.g736250"	0.0247244859987773
"Cre01.g009575"	"Cre06.g296950"	0.0247233573828832
"Cre02.g078831"	"Cre13.g585350"	0.0247167673042647
"Cre01.g009650"	"Cre01.g009676"	0.024709230645863
"Cre03.g149350"	"Cre02.g076550"	0.0247084471897571
"Cre17.g696750"	"Cre04.g221450"	0.024701731301285
"Cre02.g118250"	"Cre02.g143392"	0.024683027050606
"Cre03.g193400"	"Cre12.g514750"	0.0246809723578581
"Cre17.g696300"	"Cre01.g049400"	0.0246720359118017
"Cre16.g676421"	"Cre16.g684400"	0.0246449739163629
"Cre03.g197350"	"Cre11.g481300"	0.0246245782956424
"Cre12.g521150"	"Cre07.g347200"	0.0246072809850553
"Cre16.g674890"	"Cre14.g616550"	0.0246033744400644
"Cre17.g709800"	"Cre04.g223750"	0.0246027489979856
"Cre02.g087600"	"Cre09.g395732"	0.0246005466968021
"Cre02.g101550"	"Cre10.g453728"	0.0245900675030179
"Cre10.g431450"	"Cre03.g198850"	0.0245801886698061
"Cre13.g571200"	"Cre01.g011950"	0.0245697403420383
"Cre01.g008200"	"Cre01.g022800"	0.0245638309391384
"Cre17.g702451"	"Cre12.g547900"	0.0245461958854147
"Cre10.g430750"	"Cre12.g523750"	0.0245430350054215
"Cre15.g635100"	"Cre17.g696800"	0.0245201687115284
"Cre10.g431450"	"Cre10.g466350"	0.0245101559993801
"Cre10.g438850"	"Cre07.g344450"	0.0244860241720284
"Cre02.g096300"	"Cre03.g163376"	0.0244786279007832
"Cre03.g152150"	"Cre13.g576466"	0.02447837463081
"Cre01.g029450"	"Cre12.g523200"	0.0244478889765733
"Cre07.g319701"	"Cre17.g703400"	0.0244449381342512
"Cre03.g197100"	"Cre03.g186000"	0.0244369058438522
"Cre09.g392300"	"Cre16.g655150"	0.0244223536548687
"Cre08.g364400"	"Cre03.g202337"	0.0244182697313985
"Cre03.g212977"	"Cre02.g141666"	0.0243718759611569
"Cre07.g340450"	"Cre02.g112266"	0.0243691007778718
"Cre02.g101500"	"Cre13.g565800"	0.0243596010670668
"Cre01.g043550"	"Cre10.g445750"	0.0243559724462796
"Cre08.g383000"	"Cre03.g202449"	0.0243433638850984
"Cre10.g421550"	"Cre02.g093650"	0.0243359492214367
"Cre02.g101500"	"Cre16.g695100"	0.0243350839441529
"Cre02.g101150"	"Cre03.g188700"	0.024330689493471
"Cre09.g397734"	"Cre13.g564350"	0.0243285744824607
"Cre13.g562400"	"Cre02.g102400"	0.024286249845146
"Cre16.g667900"	"Cre43.g760597"	0.0242591531518317
"Cre12.g503800"	"Cre02.g095120"	0.0242413054415443
"Cre09.g387850"	"Cre16.g684450"	0.0242031741864697
"Cre02.g145550"	"Cre06.g278182"	0.0241739625280983
"Cre03.g189850"	"Cre13.g575366"	0.0241679875926959
"Cre07.g345050"	"Cre12.g532250"	0.0241608294146135
"Cre02.g110550"	"Cre02.g143327"	0.0241604698631846
"Cre02.g101850"	"Cre12.g523200"	0.0241483667172867
"Cre06.g305850"	"Cre17.g743200"	0.024144830602227
"Cre12.g501600"	"Cre01.g006100"	0.0241448196708882
"Cre08.g361400"	"Cre01.g033450"	0.0241222846281088
"Cre08.g383000"	"Cre07.g312550"	0.0241218060918394
"Cre13.g580450"	"Cre12.g484250"	0.0240975579742872
"Cre01.g008200"	"Cre02.g145450"	0.0240898827362485
"Cre06.g275350"	"Cre02.g102400"	0.0240812758483017
"Cre03.g212977"	"Cre09.g394288"	0.0240732650268451
"Cre03.g184151"	"Cre04.g222350"	0.0240621600814396
"Cre02.g101300"	"Cre12.g518100"	0.0240598590764209
"Cre10.g430750"	"Cre12.g516650"	0.0240537272433558
"Cre10.g418600"	"Cre13.g590550"	0.0240522110387894
"Cre01.g029450"	"Cre07.g324750"	0.0240488489304898
"Cre03.g189850"	"Cre05.g243450"	0.024044447926323
"Cre12.g560200"	"Cre02.g110800"	0.0240431444786269
"Cre11.g479450"	"Cre09.g388350"	0.024033028400965
"Cre03.g183350"	"Cre03.g207489"	0.0240269139606871
"Cre08.g383000"	"Cre06.g266850"	0.0240084369731077
"Cre07.g345050"	"Cre03.g202449"	0.0239982093398791
"Cre05.g247000"	"Cre08.g384950"	0.0239804815456067
"Cre17.g746947"	"Cre09.g391319"	0.0239740714164016
"Cre05.g238250"	"Cre03.g144124"	0.0239650427932032
"Cre14.g610550"	"Cre16.g665600"	0.0239420488487016
"Cre03.g197350"	"Cre03.g149350"	0.0239417341867342
"Cre06.g268600"	"Cre16.g648000"	0.0239271296794698
"Cre08.g364450"	"Cre17.g739426"	0.0239233365553042
"Cre02.g078700"	"Cre16.g659350"	0.0239136867495152
"Cre01.g051174"	"Cre08.g383850"	0.0239124649238889
"Cre12.g541777"	"Cre10.g466700"	0.0239114952129284
"Cre06.g275350"	"Cre02.g113750"	0.0239024849466397
"Cre12.g501600"	"Cre16.g690400"	0.0238681209318794
"Cre14.g617200"	"Cre01.g013850"	0.0238628586093151
"Cre11.g467581"	"Cre02.g113100"	0.0238290756910735
"Cre12.g514250"	"Cre09.g413050"	0.0238239434430281
"Cre16.g673250"	"Cre14.g619133"	0.0238218354136311
"Cre09.g397734"	"Cre09.g388430"	0.023809817677043
"Cre03.g197350"	"Cre07.g349950"	0.0237969688079631
"Cre10.g438850"	"Cre07.g347950"	0.0237809457873331
"Cre05.g243000"	"Cre01.g050500"	0.0237807961630578
"Cre03.g210625"	"Cre12.g514950"	0.0237748752634044
"Cre11.g467581"	"Cre02.g141126"	0.0237627374888259
"Cre02.g118250"	"Cre04.g219750"	0.0237354699005636
"Cre03.g197350"	"Cre01.g012750"	0.0237317414846844
"Cre01.g003376"	"Cre10.g447225"	0.0237290586940594
"Cre08.g373346"	"Cre01.g036000"	0.0237273329639184
"Cre02.g118250"	"Cre13.g570951"	0.0237263574162477
"Cre03.g158550"	"Cre05.g232900"	0.023703788848197
"Cre09.g411600"	"Cre10.g420512"	0.0237012265922573
"Cre01.g002250"	"Cre13.g604850"	0.0236969991332499
"Cre10.g418600"	"Cre01.g041450"	0.0236857674797033
"Cre03.g197350"	"Cre17.g720183"	0.0236668969259997
"Cre06.g250950"	"Cre06.g283150"	0.0236668809789623
"Cre01.g008200"	"Cre03.g175400"	0.0236661970105255
"Cre03.g184600"	"Cre01.g033250"	0.0236517173253466
"Cre10.g441300"	"Cre12.g499550"	0.0236499273932396
"Cre03.g149350"	"Cre13.g603600"	0.0236331812375099
"Cre03.g200431"	"Cre06.g278182"	0.0236248281360511
"Cre15.g635100"	"Cre13.g573650"	0.0236235123940604
"Cre08.g364050"	"Cre43.g760597"	0.0236148589119102
"Cre16.g673250"	"Cre01.g001664"	0.0236105242235131
"Cre03.g212977"	"Cre06.g300500"	0.0235962154897748
"Cre16.g668200"	"Cre16.g677500"	0.0235780255419642
"Cre17.g698233"	"Cre02.g090689"	0.0235600790686397
"Cre01.g009575"	"Cre13.g567550"	0.0235533998667982
"Cre02.g100100"	"Cre03.g144727"	0.0235501868445666
"Cre03.g149350"	"Cre12.g510050"	0.0235470285003374
"Cre03.g193400"	"Cre10.g439600"	0.0235331163499728
"Cre06.g285600"	"Cre01.g026700"	0.0235315026006148
"Cre03.g174150"	"Cre01.g053150"	0.0235175889928487
"Cre09.g401219"	"Cre03.g204500"	0.0235042438145986
"Cre10.g418600"	"Cre08.g380700"	0.0234895708114573
"Cre03.g146027"	"Cre12.g497400"	0.0234887258802268
"Cre13.g580450"	"Cre08.g374700"	0.0234867408584238
"Cre03.g179000"	"Cre03.g190550"	0.0234851633782143
"Cre07.g330050"	"Cre10.g455800"	0.0234823796013226
"Cre10.g418600"	"Cre08.g366750"	0.0234789438871307
"Cre12.g560200"	"Cre06.g299950"	0.0234716511162383
"Cre02.g144800"	"Cre02.g142950"	0.0234556929884983
"Cre03.g183350"	"Cre16.g658350"	0.0234431496576416
"Cre12.g521150"	"Cre08.g358350"	0.0234421053720899
"Cre05.g238250"	"Cre13.g578700"	0.0234243357597068
"Cre04.g215450"	"Cre26.g756897"	0.0234181738697472
"Cre15.g635100"	"Cre02.g103400"	0.0234055771332758
"Cre07.g318050"	"Cre17.g720183"	0.0233911177119606
"Cre05.g238250"	"Cre03.g155500"	0.0233818048630976
"Cre08.g364050"	"Cre11.g467645"	0.0233775661012523
"Cre03.g149350"	"Cre05.g247450"	0.0233690299434533
"Cre02.g100100"	"Cre02.g098550"	0.023364999290114
"Cre02.g110550"	"Cre15.g634900"	0.0233575673503145
"Cre05.g242650"	"Cre17.g709550"	0.023356303420321
"Cre16.g662350"	"Cre13.g603450"	0.023352596586592
"Cre17.g702351"	"Cre03.g186450"	0.0233497856835756
"Cre03.g189850"	"Cre12.g496550"	0.0233466751970867
"Cre06.g305200"	"Cre05.g232000"	0.0233461117932068
"Cre03.g160700"	"Cre03.g186000"	0.0233363740306556
"Cre03.g189850"	"Cre10.g459950"	0.0233321089219605
"Cre09.g400441"	"Cre10.g456800"	0.0233314836738439
"Cre06.g291500"	"Cre12.g495000"	0.0233114102974126
"Cre03.g160700"	"Cre10.g446500"	0.0233023647989824
"Cre10.g418600"	"Cre06.g302050"	0.0232974197107009
"Cre10.g450500"	"Cre13.g579650"	0.0232954374962419
"Cre08.g361400"	"Cre07.g316850"	0.0232756471853641
"Cre17.g746547"	"Cre06.g278107"	0.023273929419928
"Cre06.g292650"	"Cre17.g721850"	0.0232648785124882
"Cre16.g674890"	"Cre13.g605650"	0.0232596452991633
"Cre08.g361400"	"Cre14.g625950"	0.0232508513824958
"Cre17.g698233"	"Cre26.g756897"	0.0232382121195586
"Cre03.g197100"	"Cre12.g490800"	0.0232276966285104
"Cre16.g649433"	"Cre02.g113750"	0.0232264008852923
"Cre16.g667450"	"Cre17.g704300"	0.0232258453990645
"Cre12.g540400"	"Cre01.g049826"	0.0231768314904585
"Cre14.g620500"	"Cre07.g335950"	0.0231659506834479
"Cre03.g183350"	"Cre16.g651000"	0.0231457596677731
"Cre06.g250950"	"Cre08.g358600"	0.0231265245834091
"Cre02.g101300"	"Cre09.g413400"	0.0231023244176632
"Cre06.g255450"	"Cre13.g590150"	0.0230752363775544
"Cre02.g110550"	"Cre01.g010750"	0.0230714590196366
"Cre02.g101500"	"Cre03.g206800"	0.0230708846467506
"Cre08.g364400"	"Cre06.g255100"	0.0230337352300062
"Cre03.g144747"	"Cre11.g467585"	0.0230288983220828
"Cre02.g101500"	"Cre05.g239950"	0.0230194466238479
"Cre10.g455600"	"Cre06.g311250"	0.0230188303098546
"Cre15.g639350"	"Cre17.g737350"	0.0230168269216659
"Cre06.g250950"	"Cre03.g194250"	0.0229980209170496
"Cre16.g680050"	"Cre02.g095136"	0.0229960160339151
"Cre10.g431450"	"Cre03.g153950"	0.0229914440661311
"Cre04.g221900"	"Cre07.g340700"	0.0229851164621539
"Cre07.g335150"	"Cre08.g358700"	0.0229752958069931
"Cre11.g467577"	"Cre01.g011400"	0.0229432456668291
"Cre07.g318050"	"Cre02.g076550"	0.022935112630853
"Cre02.g083750"	"Cre07.g357250"	0.0229212266064189
"Cre12.g534151"	"Cre07.g317500"	0.0229184063469561
"Cre01.g009575"	"Cre17.g737000"	0.0229095621080506
"Cre07.g319701"	"Cre10.g448000"	0.022888383095233
"Cre12.g522400"	"Cre13.g583325"	0.0228879719827338
"Cre07.g345050"	"Cre06.g293250"	0.0228819895870628
"Cre02.g101850"	"Cre09.g386735"	0.022868589595548
"Cre07.g330050"	"Cre15.g634913"	0.0228590968580079
"Cre03.g149350"	"Cre06.g296950"	0.0228554815897522
"Cre10.g418600"	"Cre02.g142800"	0.0228483009639065
"Cre09.g393284"	"Cre04.g217912"	0.0228361689277658
"Cre07.g351500"	"Cre08.g363874"	0.0228351123949054
"Cre16.g695600"	"Cre11.g476900"	0.0228243620041181
"Cre03.g163200"	"Cre08.g366050"	0.0228199474275269
"Cre07.g340450"	"Cre08.g367050"	0.0228193564462949
"Cre16.g675700"	"Cre09.g398900"	0.0228163632996813
"Cre01.g008200"	"Cre13.g563700"	0.022810488325774
"Cre02.g074150"	"Cre09.g388245"	0.0227975295532074
"Cre12.g523000"	"Cre01.g000200"	0.0227969773246219
"Cre10.g418600"	"Cre15.g635993"	0.0227954655231064
"Cre02.g078831"	"Cre15.g635034"	0.0227863527932777
"Cre17.g746947"	"Cre09.g388600"	0.0227780841534556
"Cre03.g149350"	"Cre13.g567550"	0.0227421059028594
"Cre05.g242600"	"Cre12.g549850"	0.0227415112494767
"Cre02.g101500"	"Cre17.g741950"	0.0227359303160539
"Cre11.g467581"	"Cre10.g436950"	0.0227290614735449
"Cre03.g163200"	"Cre03.g154726"	0.0227265150207248
"Cre02.g087551"	"Cre13.g562400"	0.0227157515799016
"Cre17.g729750"	"Cre06.g254350"	0.0227133718219009
"Cre08.g361400"	"Cre16.g675400"	0.0226983655422384
"Cre03.g197350"	"Cre01.g003532"	0.022695603514828
"Cre09.g410450"	"Cre04.g213873"	0.022691646059063
"Cre02.g085150"	"Cre04.g226100"	0.0226889574717414
"Cre09.g399289"	"Cre04.g229450"	0.022688482479964
"Cre01.g008200"	"Cre02.g146850"	0.0226847020113683
"Cre03.g184600"	"Cre16.g655550"	0.0226778049423138
"Cre10.g464750"	"Cre13.g575366"	0.0226753251259976
"Cre06.g285600"	"Cre07.g342450"	0.0226570768496631
"Cre11.g481050"	"Cre12.g533000"	0.0226556879947284
"Cre07.g353700"	"Cre06.g292100"	0.0226523473138451
"Cre02.g145550"	"Cre06.g297049"	0.0226358008037719
"Cre07.g344668"	"Cre12.g560550"	0.0226349237368728
"Cre11.g467581"	"Cre13.g605404"	0.0226138119708641
"Cre03.g184600"	"Cre11.g480116"	0.0225888748375918
"Cre01.g009650"	"Cre07.g357750"	0.0225766051465924
"Cre03.g197700"	"Cre12.g541050"	0.0225503267877295
"Cre02.g101150"	"Cre04.g225450"	0.022547984476229
"Cre02.g078831"	"Cre08.g358573"	0.0225421911086147
"Cre03.g197700"	"Cre05.g232900"	0.0225402093799211
"Cre16.g667450"	"Cre08.g382825"	0.0225357060186668
"Cre16.g649433"	"Cre02.g111150"	0.0225319241590623
"Cre06.g253250"	"Cre08.g369950"	0.0225245305102169
"Cre03.g162701"	"Cre07.g332084"	0.0225210480655636
"Cre12.g540400"	"Cre05.g233052"	0.0225158015323327
"Cre07.g318050"	"Cre13.g580450"	0.0225021105980558
"Cre05.g238250"	"Cre03.g157350"	0.0224892883342533
"Cre02.g103450"	"Cre06.g289350"	0.0224808338663943
"Cre16.g680232"	"Cre17.g715100"	0.0224766288763142
"Cre03.g212977"	"Cre13.g580450"	0.0224455738336246
"Cre03.g153050"	"Cre03.g174950"	0.0224376998702299
"Cre02.g082550"	"Cre10.g448650"	0.0224361595320993
"Cre10.g441300"	"Cre10.g460466"	0.0224222528866476
"Cre06.g291500"	"Cre01.g040850"	0.0224096435506719
"Cre17.g696300"	"Cre06.g260750"	0.0224078412015539
"Cre02.g101500"	"Cre03.g155500"	0.0224014021621119
"Cre12.g517350"	"Cre06.g267800"	0.0224007141190901
"Cre16.g680232"	"Cre04.g211750"	0.0223890183303007
"Cre07.g335150"	"Cre12.g508853"	0.0223836448998406
"Cre10.g429880"	"Cre14.g608400"	0.0223786956407331
"Cre02.g101550"	"Cre10.g458250"	0.0223781122439498
"Cre06.g275350"	"Cre03.g176900"	0.0223762131558487
"Cre01.g043550"	"Cre10.g436650"	0.0223646128211463
"Cre06.g292650"	"Cre17.g708038"	0.0223645269987488
"Cre12.g521150"	"Cre17.g727700"	0.0223598950291932
"Cre04.g221900"	"Cre07.g332100"	0.0223557024896871
"Cre10.g441000"	"Cre07.g355050"	0.0223537567704763
"Cre03.g212641"	"Cre01.g050500"	0.0223493012553912
"Cre06.g305850"	"Cre08.g377050"	0.0223472172654872
"Cre02.g103450"	"Cre03.g146487"	0.022342022812509
"Cre06.g254650"	"Cre06.g294776"	0.0223354691873043
"Cre02.g101500"	"Cre01.g001800"	0.0223347192252425
"Cre01.g009575"	"Cre02.g109501"	0.0223336260267312
"Cre09.g399289"	"Cre15.g638700"	0.0223329896218024
"Cre08.g378450"	"Cre09.g395954"	0.0223225199567555
"Cre08.g364400"	"Cre12.g516400"	0.0223134486407743
"Cre07.g329650"	"Cre02.g146050"	0.0223049132372103
"Cre06.g278184"	"Cre19.g750097"	0.0222987914994636
"Cre14.g612100"	"Cre11.g467617"	0.0222918334118457
"Cre12.g514400"	"Cre06.g299300"	0.0222838123521107
"Cre03.g176651"	"Cre01.g043600"	0.0222739158965922
"Cre06.g255450"	"Cre17.g713051"	0.0222687151933742
"Cre09.g397475"	"Cre16.g676309"	0.0222665749699238
"Cre13.g586450"	"Cre06.g281286"	0.0222351923773458
"Cre03.g197100"	"Cre10.g438450"	0.0222319112897965
"Cre03.g152150"	"Cre07.g340750"	0.022230502035619
"Cre03.g163200"	"Cre43.g760597"	0.0222074056598134
"Cre03.g193400"	"Cre13.g568000"	0.0221983341252372
"Cre10.g450500"	"Cre07.g334900"	0.0221829870613637
"Cre16.g692250"	"Cre02.g084300"	0.0221805232574173
"Cre12.g495100"	"Cre03.g145867"	0.0221779044622672
"Cre01.g004600"	"Cre17.g737300"	0.0221707349345793
"Cre06.g285600"	"Cre03.g176550"	0.022167295223445
"Cre03.g197100"	"Cre03.g183800"	0.0221486932765929
"Cre11.g480950"	"Cre17.g710600"	0.0221424986235906
"Cre15.g639350"	"Cre06.g301600"	0.0221397321813451
"Cre04.g228400"	"Cre13.g590150"	0.0221379634188894
"Cre07.g345050"	"Cre07.g340650"	0.0221341630630828
"Cre02.g097850"	"Cre07.g353950"	0.0221279483939999
"Cre13.g580450"	"Cre13.g567550"	0.0221183522540805
"Cre08.g361400"	"Cre09.g394200"	0.0221176597769436
"Cre03.g149400"	"Cre06.g283250"	0.0220977482692519
"Cre01.g001600"	"Cre11.g467620"	0.0220962445349953
"Cre03.g160600"	"Cre14.g630350"	0.0220925081660827
"Cre12.g560200"	"Cre07.g331650"	0.0220813761210868
"Cre07.g319701"	"Cre07.g347200"	0.0220796979747076
"Cre02.g096300"	"Cre02.g141250"	0.0220770781500413
"Cre03.g189000"	"Cre43.g760597"	0.0220678109320556
"Cre08.g371052"	"Cre15.g639300"	0.0220674265142545
"Cre07.g318050"	"Cre12.g488750"	0.0220612612472505
"Cre02.g082550"	"Cre07.g322950"	0.0220477661254011
"Cre06.g285600"	"Cre03.g150950"	0.0220455583327497
"Cre09.g401219"	"Cre02.g107650"	0.0220399633003721
"Cre07.g318050"	"Cre08.g358578"	0.0220354593807225
"Cre10.g441300"	"Cre08.g382150"	0.0220344071147128
"Cre07.g335150"	"Cre06.g266850"	0.0220170936744579
"Cre06.g275350"	"Cre10.g439750"	0.0220128669273303
"Cre03.g162701"	"Cre18.g748847"	0.0220127336702877
"Cre07.g329650"	"Cre15.g635993"	0.0220083712902163
"Cre13.g583150"	"Cre14.g617850"	0.0220074886054859
"Cre02.g078700"	"Cre08.g366600"	0.0219951003819681
"Cre08.g373346"	"Cre03.g199650"	0.0219917036117244
"Cre07.g318050"	"Cre06.g296950"	0.0219715415215706
"Cre16.g680050"	"Cre17.g721517"	0.0219689902341286
"Cre06.g278229"	"Cre07.g328700"	0.0219587472270719
"Cre11.g467581"	"Cre13.g575333"	0.021948072321078
"Cre12.g495100"	"Cre14.g626600"	0.0219371258877158
"Cre09.g390000"	"Cre07.g313250"	0.0219371067937065
"Cre14.g612100"	"Cre03.g156400"	0.0219295643898878
"Cre06.g261450"	"Cre05.g234150"	0.0219258189753095
"Cre06.g275550"	"Cre06.g287100"	0.0219254384406773
"Cre08.g378800"	"Cre12.g537250"	0.0219032340466158
"Cre14.g630376"	"Cre12.g518800"	0.0219027930742824
"Cre07.g329650"	"Cre16.g675700"	0.021890046264026
"Cre13.g586450"	"Cre04.g217917"	0.0218754033850965
"Cre02.g145550"	"Cre03.g145087"	0.0218629004881197
"Cre02.g101150"	"Cre08.g369976"	0.0218614487666908
"Cre06.g291500"	"Cre07.g355800"	0.0218495000269634
"Cre01.g008200"	"Cre13.g568250"	0.0218394264790449
"Cre03.g197100"	"Cre06.g259750"	0.0218210770541697
"Cre03.g149350"	"Cre12.g516650"	0.0218205729981063
"Cre01.g002250"	"Cre12.g546050"	0.021818043912869
"Cre03.g197700"	"Cre03.g154900"	0.0218168472087108
"Cre03.g149350"	"Cre06.g280500"	0.0218168426732676
"Cre03.g210625"	"Cre12.g507600"	0.0218122951852307
"Cre02.g146629"	"Cre09.g392393"	0.0217873932392245
"Cre07.g354500"	"Cre02.g147350"	0.0217770582681193
"Cre03.g164650"	"Cre10.g435250"	0.0217722581408985
"Cre17.g738632"	"Cre03.g192050"	0.0217668892773572
"Cre02.g101500"	"Cre06.g297950"	0.0217495903481174
"Cre17.g709550"	"Cre01.g054300"	0.0217450863420917
"Cre12.g485950"	"Cre07.g358050"	0.0217411715511949
"Cre07.g329650"	"Cre13.g563900"	0.0217340681426099
"Cre16.g680050"	"Cre16.g687600"	0.021720213672997
"Cre05.g243000"	"Cre14.g620050"	0.0217168307855001
"Cre08.g358532"	"Cre02.g102400"	0.0217143970990305
"Cre04.g215450"	"Cre12.g527600"	0.0217091493526199
"Cre04.g221900"	"Cre13.g564812"	0.0217067657169168
"Cre10.g421550"	"Cre06.g252892"	0.0216972632009889
"Cre12.g521150"	"Cre08.g383850"	0.0216956451488219
"Cre10.g450500"	"Cre06.g278129"	0.0216913558723279
"Cre10.g431450"	"Cre16.g684600"	0.0216878729632589
"Cre10.g429880"	"Cre03.g162150"	0.0216800318278163
"Cre03.g189850"	"Cre06.g311600"	0.0216751471169847
"Cre10.g418600"	"Cre16.g669650"	0.0216708420355843
"Cre16.g672300"	"Cre17.g721300"	0.0216701730225985
"Cre03.g183350"	"Cre05.g232900"	0.0216672555208095
"Cre17.g702451"	"Cre02.g143861"	0.0216585500263345
"Cre01.g033900"	"Cre02.g087300"	0.0216479103776397
"Cre10.g441000"	"Cre13.g579850"	0.0216310394632165
"Cre07.g341800"	"Cre12.g550152"	0.0216227472074509
"Cre03.g172800"	"Cre03.g200651"	0.0216153793362345
"Cre01.g009575"	"Cre11.g467586"	0.0216062208104183
"Cre15.g639350"	"Cre12.g554350"	0.0216036631930453
"Cre01.g033900"	"Cre08.g365050"	0.0215955434266021
"Cre06.g291500"	"Cre14.g623350"	0.0215937476781949
"Cre11.g476200"	"Cre02.g086887"	0.0215738012419058
"Cre03.g162701"	"Cre01.g002550"	0.0215598683088325
"Cre08.g377200"	"Cre14.g629241"	0.0215467367071613
"Cre08.g383000"	"Cre08.g379800"	0.0215435489256308
"Cre11.g480950"	"Cre08.g379800"	0.0215377798654594
"Cre14.g614750"	"Cre16.g659650"	0.0215221396306643
"Cre16.g674890"	"Cre03.g201150"	0.0215120803820446
"Cre08.g383000"	"Cre13.g580450"	0.0215107090855575
"Cre04.g231124"	"Cre09.g401589"	0.0215049327456431
"Cre16.g667900"	"Cre07.g339633"	0.0214992261876482
"Cre16.g671900"	"Cre07.g350600"	0.0214977878071045
"Cre01.g008200"	"Cre12.g499550"	0.0214943784977529
"Cre07.g318050"	"Cre13.g603600"	0.021477777495947
"Cre08.g358532"	"Cre03.g190000"	0.0214774751669903
"Cre03.g189850"	"Cre09.g392000"	0.0214711485576073
"Cre07.g345050"	"Cre10.g462300"	0.0214573842180419
"Cre01.g003376"	"Cre01.g004200"	0.0214563841527583
"Cre02.g101300"	"Cre17.g696800"	0.0214431591935882
"Cre01.g043550"	"Cre03.g187400"	0.0214373633121286
"Cre04.g228400"	"Cre02.g145300"	0.0214315468949708
"Cre02.g101500"	"Cre05.g236550"	0.0214248684135055
"Cre02.g079200"	"Cre13.g578850"	0.0214191986391735
"Cre14.g610550"	"Cre12.g504000"	0.0214096661942733
"Cre02.g110550"	"Cre01.g035900"	0.0214024580064258
"Cre02.g101500"	"Cre01.g033832"	0.0214011649565176
"Cre02.g101500"	"Cre02.g146550"	0.0213984700968219
"Cre03.g160600"	"Cre10.g426950"	0.0213968802415235
"Cre03.g160700"	"Cre08.g378351"	0.0213968746510444
"Cre05.g243000"	"Cre12.g552851"	0.0213966761710132
"Cre08.g361400"	"Cre06.g283250"	0.0213938078096239
"Cre12.g540400"	"Cre03.g197900"	0.0213853385061452
"Cre13.g571200"	"Cre11.g477300"	0.0213843313388775
"Cre01.g002250"	"Cre03.g189200"	0.0213797032505274
"Cre12.g517451"	"Cre01.g026700"	0.0213789492997371
"Cre12.g485950"	"Cre14.g621300"	0.0213771870308927
"Cre10.g431450"	"Cre12.g502400"	0.0213700286359108
"Cre03.g194950"	"Cre12.g507550"	0.0213626414220217
"Cre11.g480950"	"Cre01.g055350"	0.0213452127585349
"Cre01.g010750"	"Cre14.g624201"	0.0213429730590932
"Cre06.g255450"	"Cre17.g744647"	0.0213391513014134
"Cre04.g212100"	"Cre03.g170900"	0.0213380205105263
"Cre09.g392300"	"Cre12.g554350"	0.0213367747090793
"Cre12.g556400"	"Cre02.g103000"	0.0213364138640307
"Cre03.g197350"	"Cre01.g030700"	0.0213344769122426
"Cre07.g353555"	"Cre05.g238311"	0.0213315807826255
"Cre03.g197350"	"Cre12.g542950"	0.0213056475447705
"Cre01.g051174"	"Cre16.g675400"	0.0213037213333662
"Cre02.g145550"	"Cre07.g312550"	0.0212817463464471
"Cre03.g197350"	"Cre10.g466400"	0.0212657526601343
"Cre03.g197100"	"Cre14.g633850"	0.0212575395265489
"Cre13.g571200"	"Cre02.g078950"	0.0212512378578284
"Cre12.g560200"	"Cre17.g726900"	0.0212496815848172
"Cre16.g649433"	"Cre13.g580900"	0.0212386165725786
"Cre13.g606750"	"Cre06.g285150"	0.021237799851712
